,"Tag, Score",Count
635,"Row(_1='android-recyclerview', _2=0)",24
636,"Row(_1='solr', _2=0)",6
637,"Row(_1='d3.js', _2=0)",13
638,"Row(_1='arrow-functions', _2=0)",4
639,"Row(_1='es6-modules', _2=0)",5
640,"Row(_1='vuejs2', _2=0)",29
641,"Row(_1='material-ui', _2=0)",45
642,"Row(_1='securitycenter', _2=0)",1
643,"Row(_1='advanced-threat-protection', _2=0)",1
644,"Row(_1='laravel', _2=-1)",26
645,"Row(_1='api', _2=-1)",10
646,"Row(_1='routes', _2=-1)",2
647,"Row(_1='electron', _2=1)",4
648,"Row(_1='fedora', _2=1)",1
649,"Row(_1='devtools', _2=1)",1
650,"Row(_1='admob', _2=0)",9
651,"Row(_1='buttonclick', _2=0)",2
652,"Row(_1='interstitial', _2=0)",2
653,"Row(_1='user-interface', _2=1)",11
654,"Row(_1='actionlistener', _2=1)",1
655,"Row(_1='borrow-checker', _2=0)",1
656,"Row(_1='None', _2=11)",12
657,"Row(_1='entity-framework-core', _2=1)",12
658,"Row(_1='.net-5', _2=1)",4
659,"Row(_1='amazon-s3', _2=0)",92
660,"Row(_1='ceph', _2=0)",1
661,"Row(_1='radosgw', _2=0)",1
662,"Row(_1='asp.net-core', _2=0)",120
663,"Row(_1='tfs', _2=0)",3
664,"Row(_1='group-by', _2=1)",8
665,"Row(_1='count', _2=1)",5
666,"Row(_1='window-functions', _2=1)",4
667,"Row(_1='oledbexception', _2=1)",1
668,"Row(_1='function', _2=0)",99
669,"Row(_1='html5-audio', _2=0)",2
670,"Row(_1='socket.io', _2=0)",20
671,"Row(_1='dialogflow-es', _2=0)",4
672,"Row(_1='insertion-sort', _2=0)",1
673,"Row(_1='file-upload', _2=0)",10
674,"Row(_1='mkdir', _2=0)",1
675,"Row(_1='numpy', _2=0)",119
676,"Row(_1='list-comprehension', _2=0)",7
677,"Row(_1='gcc', _2=0)",17
678,"Row(_1='template-meta-programming', _2=0)",2
679,"Row(_1='kotlin', _2=-1)",7
680,"Row(_1='viewmodel', _2=-1)",1
681,"Row(_1='android-jetpack-compose', _2=-1)",3
682,"Row(_1='android-11', _2=0)",10
683,"Row(_1='android-api-30', _2=0)",4
684,"Row(_1='swiftui', _2=0)",54
685,"Row(_1='fullscreen', _2=0)",1
686,"Row(_1='git', _2=-1)",14
687,"Row(_1='android-studio', _2=-1)",5
688,"Row(_1='github', _2=-1)",12
689,"Row(_1='string', _2=-2)",9
690,"Row(_1='capture-group', _2=-2)",1
691,"Row(_1='mobile', _2=1)",4
692,"Row(_1='safari', _2=1)",6
693,"Row(_1='onbeforeunload', _2=1)",1
694,"Row(_1='xpath', _2=0)",18
695,"Row(_1='scrape', _2=0)",9
696,"Row(_1='wordpress', _2=0)",142
697,"Row(_1='woocommerce', _2=0)",64
698,"Row(_1='advanced-custom-fields', _2=0)",6
699,"Row(_1='arrays', _2=1)",71
700,"Row(_1='binary-search-tree', _2=1)",1
701,"Row(_1='resources', _2=0)",7
702,"Row(_1='jsx', _2=0)",15
703,"Row(_1='react-admin', _2=0)",4
704,"Row(_1='r', _2=-1)",17
705,"Row(_1='ggplot2', _2=-1)",2
706,"Row(_1='label', _2=-1)",1
707,"Row(_1='pine-script', _2=0)",44
708,"Row(_1='arrayindexoutofboundsexception', _2=0)",1
709,"Row(_1='react-redux', _2=1)",15
710,"Row(_1='react-hooks', _2=1)",35
711,"Row(_1='swift', _2=0)",183
712,"Row(_1='iphone', _2=0)",11
713,"Row(_1='ios-universal-links', _2=0)",1
714,"Row(_1='ios-shortcut', _2=0)",1
715,"Row(_1='pandas', _2=0)",439
716,"Row(_1='frontend', _2=1)",5
717,"Row(_1='countdowntimer', _2=1)",2
718,"Row(_1='android-windowmanager', _2=0)",2
719,"Row(_1='flag-secure', _2=0)",1
720,"Row(_1='visual-c++', _2=0)",9
721,"Row(_1='visual-studio-2015', _2=0)",1
722,"Row(_1='yarnpkg', _2=0)",7
723,"Row(_1='node-gyp', _2=0)",1
724,"Row(_1='spring', _2=-1)",4
725,"Row(_1='spring-boot', _2=-1)",10
726,"Row(_1='maven', _2=-1)",1
727,"Row(_1='makefile', _2=1)",2
728,"Row(_1='fortran', _2=1)",4
729,"Row(_1='gfortran', _2=1)",1
730,"Row(_1='robotframework', _2=0)",11
731,"Row(_1='google-chrome-headless', _2=0)",1
732,"Row(_1='headless-browser', _2=0)",1
733,"Row(_1='r', _2=4)",11
734,"Row(_1='igraph', _2=4)",1
735,"Row(_1='network-analysis', _2=4)",1
736,"Row(_1='outlook', _2=3)",1
737,"Row(_1='microsoft-graph-api', _2=3)",1
738,"Row(_1='ms-office', _2=3)",1
739,"Row(_1='microsoft-teams', _2=3)",1
740,"Row(_1='vector', _2=0)",15
741,"Row(_1='pandas', _2=-2)",11
742,"Row(_1='scikit-learn', _2=-2)",4
743,"Row(_1='reactjs', _2=-1)",50
744,"Row(_1='react-native', _2=-1)",7
745,"Row(_1='redux', _2=-1)",3
746,"Row(_1='react-redux', _2=-1)",2
747,"Row(_1='redux-toolkit', _2=-1)",1
748,"Row(_1='python', _2=4)",15
749,"Row(_1='jupyter-notebook', _2=4)",1
750,"Row(_1='julia', _2=4)",3
751,"Row(_1='linear-algebra', _2=4)",1
752,"Row(_1='error-handling', _2=0)",21
753,"Row(_1='imap', _2=0)",3
754,"Row(_1='bluetooth-lowenergy', _2=0)",11
755,"Row(_1='bluetoothlescanner', _2=0)",1
756,"Row(_1='jpa', _2=0)",41
757,"Row(_1='one-to-one', _2=0)",2
758,"Row(_1='api', _2=0)",149
759,"Row(_1='alfresco', _2=0)",3
760,"Row(_1='desktop-application', _2=0)",5
761,"Row(_1='serve', _2=0)",1
762,"Row(_1='phpdesktop', _2=0)",1
763,"Row(_1='cmake', _2=1)",7
764,"Row(_1='tensorflow-lite', _2=1)",1
765,"Row(_1='c++', _2=1)",105
766,"Row(_1='c++11', _2=1)",7
767,"Row(_1='c++17', _2=1)",7
768,"Row(_1='template-meta-programming', _2=1)",2
769,"Row(_1='sfinae', _2=1)",2
770,"Row(_1='azure-cosmosdb', _2=0)",16
771,"Row(_1='azure-data-factory', _2=0)",33
772,"Row(_1='data-migration', _2=0)",1
773,"Row(_1='asp.net-web-api', _2=0)",12
774,"Row(_1='azure-active-directory', _2=0)",25
775,"Row(_1='azure-web-app-service', _2=0)",22
776,"Row(_1='azure-virtual-network', _2=0)",6
777,"Row(_1='on-premises-instances', _2=0)",1
778,"Row(_1='file', _2=0)",36
779,"Row(_1='youcompleteme', _2=0)",1
780,"Row(_1='excel-interop', _2=0)",1
781,"Row(_1='textarea', _2=0)",3
782,"Row(_1='youtube-iframe-api', _2=0)",2
783,"Row(_1='listview', _2=1)",1
784,"Row(_1='stack', _2=1)",3
785,"Row(_1='angular10', _2=0)",2
786,"Row(_1='ngx-translate', _2=0)",2
787,"Row(_1='azure-cosmosdb-sqlapi', _2=0)",5
788,"Row(_1='wpf', _2=1)",8
789,"Row(_1='memory-leaks', _2=1)",2
790,"Row(_1='event-handling', _2=1)",3
791,"Row(_1='resttemplate', _2=0)",5
792,"Row(_1='python-unittest', _2=0)",5
793,"Row(_1='java', _2=-2)",28
794,"Row(_1='go', _2=-2)",7
795,"Row(_1='hash', _2=-2)",1
796,"Row(_1='gamlss', _2=0)",2
797,"Row(_1='enums', _2=2)",2
798,"Row(_1='factory', _2=2)",2
799,"Row(_1='requestanimationframe', _2=1)",1
800,"Row(_1='ajax', _2=0)",75
801,"Row(_1='push', _2=0)",5
802,"Row(_1='foreach', _2=0)",19
803,"Row(_1='return', _2=0)",8
804,"Row(_1='addeventlistener', _2=0)",5
805,"Row(_1='vba', _2=0)",178
806,"Row(_1='ggplot2', _2=0)",55
807,"Row(_1='maps', _2=0)",17
808,"Row(_1='sf', _2=0)",10
809,"Row(_1='kivy', _2=0)",12
810,"Row(_1='kivy-language', _2=0)",1
811,"Row(_1='jdbc', _2=0)",21
812,"Row(_1='derby', _2=0)",2
813,"Row(_1='express', _2=0)",135
814,"Row(_1='reactjs', _2=3)",18
815,"Row(_1='react-hooks', _2=3)",2
816,"Row(_1='jestjs', _2=3)",2
817,"Row(_1='react-hooks-testing-library', _2=3)",1
818,"Row(_1='filenotfoundexception', _2=0)",2
819,"Row(_1='osmand', _2=0)",1
820,"Row(_1='None', _2=-3)",16
821,"Row(_1='react-native-render-html', _2=0)",1
822,"Row(_1='tracking', _2=0)",1
823,"Row(_1='full-text-search', _2=0)",3
824,"Row(_1='information-retrieval', _2=0)",2
825,"Row(_1='data-retrieval', _2=0)",1
826,"Row(_1='relevance', _2=0)",1
827,"Row(_1='lsa', _2=0)",1
828,"Row(_1='file-io', _2=0)",6
829,"Row(_1='face-recognition', _2=0)",2
830,"Row(_1='concurrent.futures', _2=0)",2
831,"Row(_1='process-pool', _2=0)",2
832,"Row(_1='cmake', _2=0)",25
833,"Row(_1='msys2', _2=0)",4
834,"Row(_1='pybind11', _2=0)",4
835,"Row(_1='typescript', _2=-1)",15
836,"Row(_1='redux-thunk', _2=-1)",1
837,"Row(_1='web3', _2=-1)",1
838,"Row(_1='jmeter', _2=-1)",3
839,"Row(_1='load-testing', _2=-1)",1
840,"Row(_1='apachebench', _2=-1)",1
841,"Row(_1='onesignal', _2=0)",2
842,"Row(_1='react-native-onesignal', _2=0)",1
843,"Row(_1='hybrid-mobile-app', _2=0)",3
844,"Row(_1='rust', _2=1)",22
845,"Row(_1='groovy', _2=0)",25
846,"Row(_1='jenkins-pipeline', _2=0)",22
847,"Row(_1='amazon-web-services', _2=1)",59
848,"Row(_1='aws-step-functions', _2=1)",2
849,"Row(_1='blazor', _2=1)",7
850,"Row(_1='blazor-server-side', _2=1)",5
851,"Row(_1='logging', _2=0)",31
852,"Row(_1='tableau-api', _2=0)",6
853,"Row(_1='minio', _2=0)",3
854,"Row(_1='regex', _2=0)",71
855,"Row(_1='ipaf', _2=0)",3
856,"Row(_1='paceautomationframework', _2=0)",3
857,"Row(_1='mongodb-query', _2=0)",29
858,"Row(_1='pymongo-3.x', _2=0)",2
859,"Row(_1='bootstrap-vue', _2=0)",4
860,"Row(_1='database', _2=-1)",16
861,"Row(_1='mongodb', _2=-1)",2
862,"Row(_1='database-design', _2=-1)",2
863,"Row(_1='architecture', _2=-1)",2
864,"Row(_1='webpack', _2=1)",11
865,"Row(_1='rollup', _2=1)",3
866,"Row(_1='rollupjs', _2=1)",1
867,"Row(_1='vite', _2=1)",2
868,"Row(_1='filter', _2=1)",11
869,"Row(_1='pyqt', _2=1)",1
870,"Row(_1='qfiledialog', _2=1)",1
871,"Row(_1='regex', _2=1)",31
872,"Row(_1='caching', _2=0)",10
873,"Row(_1='ehcache', _2=0)",3
874,"Row(_1='spring-cache', _2=0)",3
875,"Row(_1='django-models', _2=1)",12
876,"Row(_1='django-templates', _2=1)",3
877,"Row(_1='javascript', _2=2)",126
878,"Row(_1='typescript', _2=2)",38
879,"Row(_1='aspnetboilerplate', _2=2)",1
880,"Row(_1='angular13', _2=2)",1
881,"Row(_1='tensorflow', _2=3)",2
882,"Row(_1='machine-learning', _2=3)",1
883,"Row(_1='keras', _2=3)",1
884,"Row(_1='deep-learning', _2=3)",2
885,"Row(_1='node.js', _2=2)",33
886,"Row(_1='http', _2=2)",2
887,"Row(_1='contenteditable', _2=1)",1
888,"Row(_1='activemq-artemis', _2=0)",2
889,"Row(_1='drop-down-menu', _2=0)",10
890,"Row(_1='combobox', _2=0)",12
891,"Row(_1='jquery-select2', _2=0)",6
892,"Row(_1='angular', _2=1)",69
893,"Row(_1='rxjs', _2=1)",8
894,"Row(_1='ios-pdfkit', _2=0)",1
895,"Row(_1='fedora', _2=2)",1
896,"Row(_1='nvm', _2=2)",2
897,"Row(_1='dnf', _2=2)",1
898,"Row(_1='windows', _2=0)",97
899,"Row(_1='cmd', _2=0)",12
900,"Row(_1='npm-install', _2=0)",13
901,"Row(_1='switch-statement', _2=1)",1
902,"Row(_1='eloquent', _2=0)",23
903,"Row(_1='sdk', _2=0)",9
904,"Row(_1='hex', _2=0)",7
905,"Row(_1='user-input', _2=0)",3
906,"Row(_1='octal', _2=0)",1
907,"Row(_1='asp.net-core', _2=1)",23
908,"Row(_1='signalr', _2=1)",7
909,"Row(_1='go', _2=1)",19
910,"Row(_1='command-line-interface', _2=1)",4
911,"Row(_1='flutter', _2=-2)",7
912,"Row(_1='flutter-dependencies', _2=-2)",2
913,"Row(_1='python-3.x', _2=1)",87
914,"Row(_1='pandas', _2=1)",162
915,"Row(_1='dataframe', _2=1)",85
916,"Row(_1='scipy', _2=1)",7
917,"Row(_1='time-series', _2=1)",4
918,"Row(_1='scheduler', _2=0)",4
919,"Row(_1='perl', _2=5)",1
920,"Row(_1='artificial-intelligence', _2=1)",2
921,"Row(_1='devops', _2=1)",5
922,"Row(_1='nosql', _2=0)",9
923,"Row(_1='intellij-idea', _2=1)",13
924,"Row(_1='gitlab', _2=1)",17
925,"Row(_1='asp.net-web-api', _2=1)",5
926,"Row(_1='swagger', _2=1)",7
927,"Row(_1='gateway', _2=1)",1
928,"Row(_1='ocelot', _2=1)",1
929,"Row(_1='handlebars.js', _2=0)",5
930,"Row(_1='ejs', _2=0)",12
931,"Row(_1='viewengine', _2=0)",1
932,"Row(_1='amazon-s3', _2=1)",14
933,"Row(_1='boto3', _2=1)",4
934,"Row(_1='digital-ocean', _2=1)",1
935,"Row(_1='boto', _2=1)",1
936,"Row(_1='digital-ocean-spaces', _2=1)",1
937,"Row(_1='jar', _2=0)",10
938,"Row(_1='javac', _2=0)",1
939,"Row(_1='javaw', _2=0)",1
940,"Row(_1='volatility', _2=0)",1
941,"Row(_1='confluence', _2=0)",2
942,"Row(_1='heroku', _2=0)",47
943,"Row(_1='react-testing-library', _2=0)",14
944,"Row(_1='windows-services', _2=0)",8
945,"Row(_1='backgroundworker', _2=0)",1
946,"Row(_1='asp.net-core-3.1', _2=0)",5
947,"Row(_1='deep-learning', _2=0)",30
948,"Row(_1='shopify', _2=0)",17
949,"Row(_1='ngrok', _2=0)",4
950,"Row(_1='search', _2=0)",20
951,"Row(_1='fuse.js', _2=0)",1
952,"Row(_1='exception', _2=0)",38
953,"Row(_1='plsqldeveloper', _2=0)",2
954,"Row(_1='tensorflow', _2=-1)",5
955,"Row(_1='machine-learning', _2=-1)",2
956,"Row(_1='keras', _2=-1)",2
957,"Row(_1='deep-learning', _2=-1)",2
958,"Row(_1='time-series', _2=0)",18
959,"Row(_1='arima', _2=0)",3
960,"Row(_1='post', _2=0)",26
961,"Row(_1='axios', _2=0)",43
962,"Row(_1='request-headers', _2=0)",2
963,"Row(_1='google-cloud-functions', _2=0)",21
964,"Row(_1='electron', _2=0)",17
965,"Row(_1='itertools', _2=0)",2
966,"Row(_1='more-itertools', _2=0)",2
967,"Row(_1='elasticsearch', _2=0)",56
968,"Row(_1='select', _2=0)",17
969,"Row(_1='rename', _2=0)",6
970,"Row(_1='powerapps', _2=1)",2
971,"Row(_1='powerapps-formula', _2=1)",1
972,"Row(_1='powerapps-modeldriven', _2=1)",1
973,"Row(_1='powerapps-collection', _2=1)",1
974,"Row(_1='powerapps-selected-items', _2=1)",1
975,"Row(_1='quasar-framework', _2=1)",2
976,"Row(_1='quasar', _2=1)",1
977,"Row(_1='mysql-connector-python', _2=0)",2
978,"Row(_1='puppeteer', _2=0)",13
979,"Row(_1='cloudinary', _2=0)",4
980,"Row(_1='google-bucket', _2=0)",2
981,"Row(_1='ios', _2=4)",5
982,"Row(_1='swift', _2=4)",4
983,"Row(_1='xcode', _2=4)",2
984,"Row(_1='pdf', _2=4)",1
985,"Row(_1='tppdf', _2=4)",1
986,"Row(_1='vue-component', _2=0)",17
987,"Row(_1='vuex', _2=0)",11
988,"Row(_1='vue-props', _2=0)",1
989,"Row(_1='dart', _2=-1)",13
990,"Row(_1='fft', _2=1)",2
991,"Row(_1='hive', _2=0)",16
992,"Row(_1='apache-spark-sql', _2=0)",30
993,"Row(_1='phpgraphlib', _2=0)",1
994,"Row(_1='in-app-purchase', _2=0)",3
995,"Row(_1='scripting', _2=0)",10
996,"Row(_1='nginx-reverse-proxy', _2=0)",12
997,"Row(_1='nginx-config', _2=0)",9
998,"Row(_1='xampp', _2=0)",8
999,"Row(_1='ip-address', _2=0)",3
1000,"Row(_1='validation', _2=0)",37
1001,"Row(_1='request', _2=0)",16
1002,"Row(_1='unique', _2=0)",6
1003,"Row(_1='laravel-8', _2=0)",38
1004,"Row(_1='pycharm', _2=0)",15
1005,"Row(_1='networkx', _2=0)",19
1006,"Row(_1='r', _2=3)",21
1007,"Row(_1='ggplot2', _2=3)",5
1008,"Row(_1='patchwork', _2=3)",2
1009,"Row(_1='twitter-bootstrap-3', _2=0)",8
1010,"Row(_1='voyager', _2=0)",1
1011,"Row(_1='for-loop', _2=0)",59
1012,"Row(_1='indexing', _2=0)",21
1013,"Row(_1='find', _2=1)",3
1014,"Row(_1='line', _2=1)",2
1015,"Row(_1='extract', _2=1)",3
1016,"Row(_1='splice', _2=1)",1
1017,"Row(_1='openedge', _2=0)",2
1018,"Row(_1='progress-4gl', _2=0)",1
1019,"Row(_1='dimensional-modeling', _2=2)",1
1020,"Row(_1='star-schema-datawarehouse', _2=2)",1
1021,"Row(_1='benchmarking', _2=1)",2
1022,"Row(_1='binance', _2=0)",6
1023,"Row(_1='web', _2=0)",50
1024,"Row(_1='forecasting', _2=0)",2
1025,"Row(_1='feature-engineering', _2=0)",1
1026,"Row(_1='deepar', _2=0)",1
1027,"Row(_1='boto3', _2=0)",17
1028,"Row(_1='vue-test-utils', _2=1)",1
1029,"Row(_1='vue-composition-api', _2=1)",1
1030,"Row(_1='echo', _2=0)",2
1031,"Row(_1='gnu-make', _2=0)",5
1032,"Row(_1='windows-subsystem-for-linux', _2=0)",8
1033,"Row(_1='xv6', _2=0)",2
1034,"Row(_1='postgresql-9.2', _2=1)",1
1035,"Row(_1='base64', _2=0)",7
1036,"Row(_1='python-imaging-library', _2=0)",10
1037,"Row(_1='grouping', _2=0)",5
1038,"Row(_1='constraints', _2=1)",1
1039,"Row(_1='form-data', _2=0)",4
1040,"Row(_1='dynamic-url', _2=0)",1
1041,"Row(_1='sql', _2=-2)",17
1042,"Row(_1='sql-server', _2=-2)",8
1043,"Row(_1='tsql', _2=-2)",5
1044,"Row(_1='php', _2=-1)",61
1045,"Row(_1='curl', _2=1)",4
1046,"Row(_1='gitlab-ci', _2=1)",11
1047,"Row(_1='inheritance', _2=0)",23
1048,"Row(_1='parent-child', _2=0)",1
1049,"Row(_1='google-chrome', _2=0)",50
1050,"Row(_1='iframe', _2=0)",21
1051,"Row(_1='datetime', _2=0)",51
1052,"Row(_1='jsdom', _2=0)",1
1053,"Row(_1='google-chrome', _2=1)",11
1054,"Row(_1='vimeo', _2=1)",2
1055,"Row(_1='vimeo-api', _2=1)",1
1056,"Row(_1='vimeo-player', _2=1)",1
1057,"Row(_1='popcornjs', _2=1)",1
1058,"Row(_1='opencv', _2=0)",56
1059,"Row(_1='raspberry-pi', _2=0)",25
1060,"Row(_1='yolo', _2=0)",4
1061,"Row(_1='yolov4', _2=0)",4
1062,"Row(_1='google-apps-script', _2=1)",19
1063,"Row(_1='google-sheets', _2=1)",34
1064,"Row(_1='hashmap', _2=-1)",1
1065,"Row(_1='maven-plugin', _2=0)",3
1066,"Row(_1='discord', _2=0)",30
1067,"Row(_1='discord.py', _2=0)",18
1068,"Row(_1='bots', _2=0)",17
1069,"Row(_1='counter', _2=0)",5
1070,"Row(_1='depth-buffer', _2=0)",1
1071,"Row(_1='go', _2=0)",57
1072,"Row(_1='go-gorm', _2=0)",4
1073,"Row(_1='shopware', _2=1)",2
1074,"Row(_1='itext', _2=0)",9
1075,"Row(_1='.net-core', _2=0)",61
1076,"Row(_1='video', _2=1)",2
1077,"Row(_1='video.js', _2=1)",2
1078,"Row(_1='subtitle', _2=1)",1
1079,"Row(_1='macos', _2=3)",4
1080,"Row(_1='pygraphviz', _2=3)",1
1081,"Row(_1='None', _2=10)",5
1082,"Row(_1='javabeans', _2=0)",2
1083,"Row(_1='angular-ngselect', _2=0)",2
1084,"Row(_1='publish', _2=0)",2
1085,"Row(_1='laravel', _2=-2)",7
1086,"Row(_1='email', _2=-2)",1
1087,"Row(_1='apache-spark', _2=6)",1
1088,"Row(_1='pyspark', _2=6)",1
1089,"Row(_1='apache-spark-sql', _2=6)",1
1090,"Row(_1='apache-spark-xml', _2=6)",1
1091,"Row(_1='time', _2=0)",19
1092,"Row(_1='addition', _2=0)",1
1093,"Row(_1='asp.net-core', _2=-1)",5
1094,"Row(_1='automapper', _2=-1)",1
1095,"Row(_1='entity-framework-core', _2=0)",33
1096,"Row(_1='npgsql', _2=0)",2
1097,"Row(_1='ef-core-5.0', _2=0)",7
1098,"Row(_1='three.js', _2=2)",3
1099,"Row(_1='raycasting', _2=2)",2
1100,"Row(_1='navigation', _2=0)",13
1101,"Row(_1='angular-ui-router', _2=0)",1
1102,"Row(_1='deedle', _2=0)",1
1103,"Row(_1='objective-c', _2=0)",15
1104,"Row(_1='grpc', _2=0)",19
1105,"Row(_1='jupyter-lab', _2=2)",1
1106,"Row(_1='version', _2=0)",7
1107,"Row(_1='jmx', _2=0)",3
1108,"Row(_1='mbeans', _2=0)",2
1109,"Row(_1='opentsdb', _2=0)",1
1110,"Row(_1='azkaban', _2=0)",1
1111,"Row(_1='pandas-groupby', _2=0)",14
1112,"Row(_1='histogram', _2=0)",4
1113,"Row(_1='jakarta-mail', _2=0)",5
1114,"Row(_1='pop3', _2=0)",1
1115,"Row(_1='ktor', _2=0)",3
1116,"Row(_1='None', _2=17)",3
1117,"Row(_1='python-3.x', _2=-1)",36
1118,"Row(_1='if-statement', _2=-1)",10
1119,"Row(_1='windows-installer', _2=0)",3
1120,"Row(_1='grpc-c++', _2=0)",1
1121,"Row(_1='wpf', _2=0)",43
1122,"Row(_1='data-binding', _2=0)",7
1123,"Row(_1='datagrid', _2=0)",8
1124,"Row(_1='android-bitmap', _2=0)",1
1125,"Row(_1='collections', _2=0)",6
1126,"Row(_1='matlab', _2=0)",31
1127,"Row(_1='pyqt5', _2=0)",27
1128,"Row(_1='predict', _2=1)",2
1129,"Row(_1='gpflow', _2=1)",1
1130,"Row(_1='gaussian-process', _2=1)",1
1131,"Row(_1='google-sheets', _2=0)",75
1132,"Row(_1='weather', _2=0)",3
1133,"Row(_1='unit-testing', _2=0)",82
1134,"Row(_1='nodejs-express-server', _2=0)",1
1135,"Row(_1='i18next', _2=0)",6
1136,"Row(_1='string', _2=-1)",12
1137,"Row(_1='list', _2=-1)",25
1138,"Row(_1='dns', _2=0)",13
1139,"Row(_1='subdomain', _2=0)",3
1140,"Row(_1='amazon-route53', _2=0)",9
1141,"Row(_1='aws-organizations', _2=0)",1
1142,"Row(_1='docx', _2=0)",8
1143,"Row(_1='python-docx', _2=0)",9
1144,"Row(_1='session', _2=0)",16
1145,"Row(_1='session-cookies', _2=0)",5
1146,"Row(_1='express-session', _2=0)",4
1147,"Row(_1='google-apps-script', _2=0)",74
1148,"Row(_1='oauth-2.0', _2=0)",19
1149,"Row(_1='svg', _2=0)",26
1150,"Row(_1='google-sheets', _2=-2)",4
1151,"Row(_1='typescript', _2=3)",8
1152,"Row(_1='dataframe', _2=2)",25
1153,"Row(_1='pandas-resample', _2=2)",1
1154,"Row(_1='ipython', _2=0)",4
1155,"Row(_1='traits', _2=0)",1
1156,"Row(_1='war', _2=0)",3
1157,"Row(_1='eslint', _2=0)",12
1158,"Row(_1='azure-data-factory', _2=1)",5
1159,"Row(_1='ftp', _2=0)",6
1160,"Row(_1='libcurl', _2=0)",4
1161,"Row(_1='syntax-error', _2=0)",5
1162,"Row(_1='operating-system', _2=0)",14
1163,"Row(_1='versioning', _2=0)",2
1164,"Row(_1='alpine', _2=0)",4
1165,"Row(_1='ckeditor', _2=0)",13
1166,"Row(_1='rich-text-editor', _2=0)",3
1167,"Row(_1='openedx', _2=0)",1
1168,"Row(_1='pyspark', _2=0)",79
1169,"Row(_1='highcharts', _2=0)",11
1170,"Row(_1='replace', _2=2)",2
1171,"Row(_1='time-series', _2=2)",3
1172,"Row(_1='karma-jasmine', _2=0)",8
1173,"Row(_1='random', _2=1)",5
1174,"Row(_1='p-value', _2=1)",1
1175,"Row(_1='balance', _2=1)",1
1176,"Row(_1='hibernate', _2=0)",50
1177,"Row(_1='kubernetes', _2=1)",35
1178,"Row(_1='google-cloud-platform', _2=1)",20
1179,"Row(_1='google-kubernetes-engine', _2=1)",4
1180,"Row(_1='pulumi', _2=1)",2
1181,"Row(_1='haskell', _2=1)",12
1182,"Row(_1='haskell-diagrams', _2=1)",1
1183,"Row(_1='angular', _2=6)",2
1184,"Row(_1='webstorm', _2=6)",1
1185,"Row(_1='angular13', _2=6)",1
1186,"Row(_1='loops', _2=2)",9
1187,"Row(_1='events', _2=2)",2
1188,"Row(_1='dialog', _2=2)",1
1189,"Row(_1='puppeteer', _2=2)",1
1190,"Row(_1='react-native', _2=2)",15
1191,"Row(_1='expo', _2=2)",3
1192,"Row(_1='arduino-c++', _2=0)",1
1193,"Row(_1='avro', _2=0)",6
1194,"Row(_1='spark-avro', _2=0)",1
1195,"Row(_1='laravel-vue', _2=0)",1
1196,"Row(_1='apache-poi', _2=0)",8
1197,"Row(_1='text', _2=0)",26
1198,"Row(_1='timezone', _2=1)",3
1199,"Row(_1='pytz', _2=1)",1
1200,"Row(_1='cypress', _2=0)",36
1201,"Row(_1='istio', _2=0)",2
1202,"Row(_1='openpyxl', _2=0)",10
1203,"Row(_1='winappdriver', _2=0)",3
1204,"Row(_1='anaconda', _2=0)",20
1205,"Row(_1='flink-streaming', _2=0)",6
1206,"Row(_1='flink-sql', _2=0)",2
1207,"Row(_1='pyflink', _2=0)",3
1208,"Row(_1='web-scraping', _2=1)",12
1209,"Row(_1='beautifulsoup', _2=1)",5
1210,"Row(_1='fastapi', _2=0)",12
1211,"Row(_1='ffmpeg', _2=0)",42
1212,"Row(_1='cryptography', _2=-3)",1
1213,"Row(_1='bitcoin', _2=-3)",2
1214,"Row(_1='quickfix', _2=-3)",1
1215,"Row(_1='option', _2=0)",1
1216,"Row(_1='translate', _2=0)",2
1217,"Row(_1='reactive-programming', _2=0)",5
1218,"Row(_1='azure-api-management', _2=0)",11
1219,"Row(_1='multithreading', _2=0)",55
1220,"Row(_1='optimization', _2=0)",32
1221,"Row(_1='devops', _2=0)",25
1222,"Row(_1='pyttsx3', _2=0)",3
1223,"Row(_1='storage-file-share', _2=0)",1
1224,"Row(_1='openid-connect', _2=1)",3
1225,"Row(_1='openiddict', _2=1)",1
1226,"Row(_1='openstack', _2=0)",5
1227,"Row(_1='visual-studio', _2=1)",25
1228,"Row(_1='docker-volume', _2=1)",2
1229,"Row(_1='firebase-authentication', _2=0)",30
1230,"Row(_1='angularfire2', _2=0)",1
1231,"Row(_1='angularfire', _2=0)",2
1232,"Row(_1='java-8', _2=0)",12
1233,"Row(_1='java-stream', _2=0)",6
1234,"Row(_1='collectors', _2=0)",1
1235,"Row(_1='immutability', _2=0)",2
1236,"Row(_1='dto', _2=0)",1
1237,"Row(_1='builder', _2=0)",2
1238,"Row(_1='configuration', _2=1)",1
1239,"Row(_1='windows-services', _2=1)",2
1240,"Row(_1='.net-6.0', _2=1)",10
1241,"Row(_1='loops', _2=-1)",13
1242,"Row(_1='input', _2=-1)",1
1243,"Row(_1='controls', _2=-1)",1
1244,"Row(_1='express', _2=2)",3
1245,"Row(_1='environment-variables', _2=2)",1
1246,"Row(_1='cpanel', _2=2)",1
1247,"Row(_1='shared-hosting', _2=2)",1
1248,"Row(_1='None', _2=8)",20
1249,"Row(_1='input', _2=0)",26
